Sample	Type
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
copd.o2	COPD
